[Header]																																																																									
GSGX Version	1.9.0																																																																								
Report Date	4.4.2013 12:36:12																																																																								
Project	40413																																																																								
Group Set	40413																																																																								
Analysis	040413_nonorm_nobkgd																																																																								
Normalization	none																																																																								
[Control Probe Profile]																																																																									
TargetID	ProbeID	9269324046_A.AVG_Signal	9269324046_A.NARRAYS	9269324046_A.ARRAY_STDEV	9269324046_A.BEAD_STDERR	9269324046_A.Avg_NBEADS	9269324046_A.Detection Pval	9269324046_B.AVG_Signal	9269324046_B.NARRAYS	9269324046_B.ARRAY_STDEV	9269324046_B.BEAD_STDERR	9269324046_B.Avg_NBEADS	9269324046_B.Detection Pval	9269324046_C.AVG_Signal	9269324046_C.NARRAYS	9269324046_C.ARRAY_STDEV	9269324046_C.BEAD_STDERR	9269324046_C.Avg_NBEADS	9269324046_C.Detection Pval	9269324046_D.AVG_Signal	9269324046_D.NARRAYS	9269324046_D.ARRAY_STDEV	9269324046_D.BEAD_STDERR	9269324046_D.Avg_NBEADS	9269324046_D.Detection Pval	9269324046_E.AVG_Signal	9269324046_E.NARRAYS	9269324046_E.ARRAY_STDEV	9269324046_E.BEAD_STDERR	9269324046_E.Avg_NBEADS	9269324046_E.Detection Pval	9269324046_F.AVG_Signal	9269324046_F.NARRAYS	9269324046_F.ARRAY_STDEV	9269324046_F.BEAD_STDERR	9269324046_F.Avg_NBEADS	9269324046_F.Detection Pval	9269324046_G.AVG_Signal	9269324046_G.NARRAYS	9269324046_G.ARRAY_STDEV	9269324046_G.BEAD_STDERR	9269324046_G.Avg_NBEADS	9269324046_G.Detection Pval	9269324046_H.AVG_Signal	9269324046_H.NARRAYS	9269324046_H.ARRAY_STDEV	9269324046_H.BEAD_STDERR	9269324046_H.Avg_NBEADS	9269324046_H.Detection Pval	9269324046_I.AVG_Signal	9269324046_I.NARRAYS	9269324046_I.ARRAY_STDEV	9269324046_I.BEAD_STDERR	9269324046_I.Avg_NBEADS	9269324046_I.Detection Pval	9269324046_J.AVG_Signal	9269324046_J.NARRAYS	9269324046_J.ARRAY_STDEV	9269324046_J.BEAD_STDERR	9269324046_J.Avg_NBEADS	9269324046_J.Detection Pval	9269324046_K.AVG_Signal	9269324046_K.NARRAYS	9269324046_K.ARRAY_STDEV	9269324046_K.BEAD_STDERR	9269324046_K.Avg_NBEADS	9269324046_K.Detection Pval	9269324046_L.AVG_Signal	9269324046_L.NARRAYS	9269324046_L.ARRAY_STDEV	9269324046_L.BEAD_STDERR	9269324046_L.Avg_NBEADS	9269324046_L.Detection Pval
NEGATIVE	5810524	119.2	1	NaN	4.327	30	0.1013	113.5	1	NaN	2.814	24	0.2039	120.6	1	NaN	4.681	36	0.07143	110.3	1	NaN	2.993	25	0.36623	115.2	1	NaN	3.607	25	0.18442	123.1	1	NaN	4.443	27	0.07273	103.6	1	NaN	3.733	25	0.62468	114.8	1	NaN	2.335	24	0.31169	115.3	1	NaN	3.778	17	0.32597	118.7	1	NaN	2.319	23	0.14545	116.9	1	NaN	4.562	32	0.06753	117.8	1	NaN	4.41	23	0.11948
NEGATIVE	5820161	105.4	1	NaN	2.823	27	0.62597	107.9	1	NaN	3.231	30	0.45974	98.6	1	NaN	2.768	25	0.93766	100.6	1	NaN	2.657	27	0.89091	100.9	1	NaN	2.458	25	0.89351	107.5	1	NaN	2.98	23	0.70779	100.2	1	NaN	2.914	32	0.82857	106.4	1	NaN	3.276	28	0.75844	107.3	1	NaN	3.098	32	0.74805	106.8	1	NaN	3.233	28	0.64935	101.3	1	NaN	3.725	22	0.73896	106.9	1	NaN	3.407	26	0.55974
NEGATIVE	5820239	101.4	1	NaN	4.856	17	0.84545	108.8	1	NaN	2.749	22	0.4026	106.7	1	NaN	3.605	22	0.57273	107.9	1	NaN	3.45	21	0.49221	105.6	1	NaN	3.513	16	0.68052	111.1	1	NaN	3.595	19	0.46753	103	1	NaN	3.028	19	0.66234	112.7	1	NaN	4.744	22	0.41429	117.1	1	NaN	4.476	26	0.23377	104.3	1	NaN	5.749	14	0.76883	100.1	1	NaN	3.818	21	0.8026	109.7	1	NaN	5.313	14	0.39481
NEGATIVE	5820243	113.1	1	NaN	4.046	29	0.23896	113.8	1	NaN	3.471	32	0.1987	123.8	1	NaN	5.458	23	0.04805	120.9	1	NaN	5.897	14	0.06623	116.7	1	NaN	3.402	24	0.14935	108.3	1	NaN	3.376	22	0.65195	114.6	1	NaN	4.007	26	0.10649	120	1	NaN	2.996	22	0.14545	116.8	1	NaN	7.093	16	0.24545	116.3	1	NaN	4.235	19	0.20909	116	1	NaN	4.742	24	0.08312	115.3	1	NaN	3.011	23	0.18442
NEGATIVE	5820750	110	1	NaN	5.121	28	0.37403	111.1	1	NaN	3.697	19	0.28571	99.5	1	NaN	3.732	14	0.91948	105.8	1	NaN	3.102	35	0.63247	104.3	1	NaN	4.152	20	0.75325	113.5	1	NaN	4.476	22	0.35455	105.5	1	NaN	2.863	22	0.5039	124.9	1	NaN	2.673	12	0.06494	118.4	1	NaN	5.904	18	0.18961	115	1	NaN	4.897	21	0.25455	102.8	1	NaN	3.202	19	0.65325	101.2	1	NaN	3.772	15	0.84026
NEGATIVE	5860095	112.8	1	NaN	6.048	21	0.25195	106.5	1	NaN	3.609	28	0.55325	112.2	1	NaN	3.923	26	0.27403	109	1	NaN	3.715	27	0.42597	116.7	1	NaN	3.624	21	0.14805	120.2	1	NaN	5.139	16	0.12857	105.3	1	NaN	2.774	25	0.51688	109.4	1	NaN	2.935	27	0.5961	126.1	1	NaN	5.477	29	0.05195	107.3	1	NaN	2.773	25	0.62468	112.8	1	NaN	6.308	21	0.15974	109.9	1	NaN	4.761	25	0.38831
NEGATIVE	5860563	116.7	1	NaN	4.262	23	0.15065	111.7	1	NaN	4.009	31	0.26494	108	1	NaN	3.315	15	0.4961	104.6	1	NaN	3.987	22	0.68701	108.4	1	NaN	3.28	22	0.5039	106.4	1	NaN	2.537	23	0.75065	111.4	1	NaN	2.964	22	0.21039	116.6	1	NaN	4.201	18	0.25195	106.8	1	NaN	3.622	22	0.77662	113.4	1	NaN	4.836	17	0.30779	107.1	1	NaN	5.652	13	0.37792	105.9	1	NaN	4.348	20	0.61169
NEGATIVE	5870347	114.9	1	NaN	3.851	24	0.18571	101	1	NaN	2.621	23	0.85844	102.8	1	NaN	3.801	22	0.81039	118.1	1	NaN	4.578	15	0.09481	108.8	1	NaN	3.645	18	0.46234	105.1	1	NaN	4.053	21	0.8	108.6	1	NaN	6.23	11	0.31688	110.1	1	NaN	2.673	24	0.55195	113	1	NaN	3.243	13	0.44935	112.8	1	NaN	4.565	20	0.33766	99.3	1	NaN	2.55	22	0.85325	109.6	1	NaN	5.316	13	0.4039
NEGATIVE	5870364	116.7	1	NaN	6.852	14	0.15195	118.3	1	NaN	2.237	17	0.1039	116.5	1	NaN	4.03	27	0.15195	120.8	1	NaN	4.494	15	0.06753	122.2	1	NaN	5.314	17	0.05584	115.6	1	NaN	4.083	19	0.25844	111.7	1	NaN	5.085	16	0.2	123.8	1	NaN	6.245	19	0.08571	118.1	1	NaN	3.964	21	0.1974	119.2	1	NaN	4.787	17	0.13377	115.1	1	NaN	5.221	19	0.10779	123.7	1	NaN	5.982	15	0.04286
NEGATIVE	5870373	97.5	1	NaN	3.104	23	0.96623	91.8	1	NaN	2.298	25	0.9961	98.5	1	NaN	3.005	26	0.93896	110.1	1	NaN	5.843	22	0.37922	104.3	1	NaN	4.025	24	0.75455	108.5	1	NaN	3.549	18	0.64026	98.5	1	NaN	3.219	24	0.88442	109.4	1	NaN	5.251	21	0.5974	111	1	NaN	3.429	20	0.54675	104.3	1	NaN	3.443	18	0.76494	96.3	1	NaN	2.82	25	0.96494	102.3	1	NaN	3.17	24	0.79481
NEGATIVE	5870524	108.1	1	NaN	3.664	13	0.48442	109.5	1	NaN	5.586	14	0.35844	106.5	1	NaN	3.341	21	0.6026	111.4	1	NaN	4.495	18	0.31169	107.9	1	NaN	3.712	21	0.53636	107.1	1	NaN	3.973	20	0.72078	100.5	1	NaN	3.876	19	0.80909	102	1	NaN	4.644	12	0.91948	117.1	1	NaN	4.876	22	0.23506	113.8	1	NaN	5.555	22	0.2961	112	1	NaN	5.293	13	0.17922	116.6	1	NaN	7.509	17	0.15325
NEGATIVE	5890059	97	1	NaN	2.497	22	0.96883	101.7	1	NaN	3.306	17	0.82338	103.5	1	NaN	4.589	21	0.77403	99.4	1	NaN	3.14	23	0.92078	97.4	1	NaN	2.637	31	0.96623	104	1	NaN	3.069	28	0.83896	102.1	1	NaN	4.05	21	0.73117	104.1	1	NaN	3.738	29	0.86623	102.1	1	NaN	3.491	26	0.93506	103.1	1	NaN	3.222	18	0.82987	99.3	1	NaN	3.29	18	0.84675	99.6	1	NaN	4.105	16	0.9
NEGATIVE	5890458	112.9	1	NaN	5.548	20	0.24545	101	1	NaN	2.826	22	0.85714	101.3	1	NaN	3.321	27	0.86234	106.5	1	NaN	4.096	20	0.58442	105.7	1	NaN	3.367	19	0.66364	99.5	1	NaN	2.497	22	0.97273	100	1	NaN	2.23	31	0.83377	101.6	1	NaN	2.311	17	0.93377	106.7	1	NaN	2.936	19	0.78182	106.3	1	NaN	3.254	19	0.67273	98	1	NaN	2.274	22	0.91688	102.1	1	NaN	3.951	16	0.81169
NEGATIVE	5890671	104.8	1	NaN	4.436	20	0.65974	108.7	1	NaN	3.865	25	0.41039	104.8	1	NaN	2.81	24	0.70519	110.7	1	NaN	4.26	20	0.34416	107.1	1	NaN	3.907	22	0.58312	114.1	1	NaN	4.212	22	0.33117	104.5	1	NaN	4.519	20	0.56753	113.3	1	NaN	3.27	21	0.37922	115.6	1	NaN	3.622	17	0.30779	105.5	1	NaN	3.884	19	0.71688	103.9	1	NaN	2.728	21	0.59351	108.3	1	NaN	4.372	19	0.47532
NEGATIVE	5890719	109.9	1	NaN	3.314	20	0.38052	102.6	1	NaN	4.377	30	0.77922	118.1	1	NaN	4.774	16	0.12208	108.7	1	NaN	3.818	21	0.44675	104	1	NaN	3.51	18	0.77013	108.2	1	NaN	3.483	19	0.66234	107.5	1	NaN	3.647	26	0.38571	106.6	1	NaN	3.2	16	0.74805	111.4	1	NaN	5.441	18	0.52468	108	1	NaN	3.039	22	0.58312	104.7	1	NaN	4.283	29	0.53766	105.3	1	NaN	3.987	10	0.64675
NEGATIVE	5900093	103.4	1	NaN	3.129	22	0.74545	104.2	1	NaN	4.089	14	0.68831	112.4	1	NaN	3.39	22	0.26494	110	1	NaN	3.856	26	0.38442	105	1	NaN	3.03	26	0.71429	109.2	1	NaN	4.938	20	0.5974	98.6	1	NaN	3.285	20	0.88312	114.5	1	NaN	6.039	21	0.32338	112.7	1	NaN	3.975	15	0.45455	106.7	1	NaN	4.059	17	0.65325	104.8	1	NaN	3.097	21	0.52857	110.3	1	NaN	4.444	21	0.37532
NEGATIVE	5900139	118.5	1	NaN	3.653	27	0.11299	108.8	1	NaN	3.175	18	0.4013	120.2	1	NaN	5.101	23	0.07922	115.6	1	NaN	5.409	21	0.16234	119.7	1	NaN	6.018	21	0.09481	112.5	1	NaN	3.98	21	0.41039	114	1	NaN	3.853	27	0.12468	111	1	NaN	4.261	17	0.4974	121.1	1	NaN	3.475	18	0.12468	118.5	1	NaN	4.076	22	0.15584	119.4	1	NaN	3.835	24	0.04026	106.3	1	NaN	4.12	18	0.59351
NEGATIVE	5900523	107.4	1	NaN	3.857	25	0.51948	103.6	1	NaN	3.11	34	0.72468	99	1	NaN	0.403	10	0.93247	102.7	1	NaN	3.24	17	0.78831	106	1	NaN	4.034	27	0.64286	112.4	1	NaN	2.093	7	0.41688	96.2	1	NaN	3.313	21	0.95065	105.9	1	NaN	4.085	24	0.79221	113	1	NaN	4.188	27	0.44675	107.1	1	NaN	4.062	20	0.63377	104	1	NaN	2.585	25	0.59091	96.6	1	NaN	4.455	18	0.96104
NEGATIVE	5910132	121.7	1	NaN	5.63	18	0.06753	111.2	1	NaN	5.008	17	0.28182	115.5	1	NaN	7.065	19	0.17922	111.4	1	NaN	3.97	12	0.31039	114.3	1	NaN	4.041	16	0.21169	120.2	1	NaN	4.506	16	0.12597	101.6	1	NaN	2.877	17	0.75195	124.8	1	NaN	5.856	17	0.06753	122.9	1	NaN	4.484	22	0.08831	103.9	1	NaN	3.535	13	0.78961	104.8	1	NaN	2.281	18	0.53117	123.3	1	NaN	5.871	22	0.04805
NEGATIVE	5910142	120.3	1	NaN	4.17	19	0.08442	110.8	1	NaN	3.856	22	0.3026	110.1	1	NaN	4.494	18	0.38701	112.2	1	NaN	3.739	20	0.26623	112.2	1	NaN	5.975	9	0.29351	118.9	1	NaN	4.971	26	0.15584	120.8	1	NaN	4.3	13	0.03377	121.8	1	NaN	5.336	21	0.11299	122.6	1	NaN	6.316	16	0.09351	113.8	1	NaN	6.385	14	0.29351	108.9	1	NaN	3.606	23	0.29351	108.5	1	NaN	4.424	18	0.47013
NEGATIVE	5910372	116.9	1	NaN	4.898	21	0.14675	113.1	1	NaN	5.296	17	0.21429	103.3	1	NaN	2.559	23	0.77792	108.9	1	NaN	2.928	26	0.43377	107.2	1	NaN	4.225	24	0.57532	110.6	1	NaN	3.887	16	0.5	107.9	1	NaN	4.197	18	0.35714	119.3	1	NaN	4.887	21	0.16494	114.4	1	NaN	3.812	28	0.37013	112.8	1	NaN	5.181	18	0.33896	108.7	1	NaN	4.475	17	0.30779	113.4	1	NaN	3.197	21	0.23377
NEGATIVE	5910427	103.2	1	NaN	4	20	0.75844	99.1	1	NaN	3.312	27	0.92338	103.3	1	NaN	4.464	23	0.77922	105.2	1	NaN	3.324	31	0.65195	98.8	1	NaN	1.74	30	0.94416	100.3	1	NaN	2.353	30	0.96104	96	1	NaN	3.865	17	0.95844	103.8	1	NaN	3.171	23	0.87403	101.1	1	NaN	2.554	27	0.95325	109.7	1	NaN	2.619	20	0.48182	96.8	1	NaN	3.298	25	0.94675	106.2	1	NaN	3.231	19	0.5987
NEGATIVE	5910673	127.4	1	NaN	8.688	16	0.01948	111.9	1	NaN	4.45	21	0.25844	104.3	1	NaN	2.453	14	0.73636	114.2	1	NaN	3.262	26	0.19221	107.7	1	NaN	3.182	19	0.55584	122	1	NaN	4.211	20	0.09351	109.8	1	NaN	4.103	30	0.27013	123.4	1	NaN	6.069	12	0.0961	114.7	1	NaN	3.136	21	0.35714	121.6	1	NaN	4.319	24	0.08831	114.3	1	NaN	4.189	27	0.12597	105.1	1	NaN	4.85	13	0.65974
NEGATIVE	5960026	107.4	1	NaN	4.117	28	0.51688	108.2	1	NaN	6.437	21	0.43896	101.1	1	NaN	2.501	21	0.87403	100.2	1	NaN	3.353	21	0.8974	109.7	1	NaN	5.347	13	0.41039	117.6	1	NaN	4.274	15	0.18312	110.5	1	NaN	3.622	26	0.23636	106.6	1	NaN	4.649	17	0.75065	105.3	1	NaN	3.391	22	0.83377	102.4	1	NaN	3.419	22	0.85844	93.2	1	NaN	2.476	20	0.99221	97.8	1	NaN	3.126	23	0.93766
NEGATIVE	5960347	107.3	1	NaN	4.03	23	0.52338	106.2	1	NaN	2.343	21	0.57792	112.5	1	NaN	3.24	22	0.26234	98.8	1	NaN	3.216	26	0.93377	107.8	1	NaN	3.027	25	0.54416	103.1	1	NaN	4.767	17	0.87662	101.7	1	NaN	2.641	27	0.74416	105.2	1	NaN	2.995	18	0.81948	129.2	1	NaN	8.21	18	0.02468	111.4	1	NaN	4.24	19	0.41039	94.9	1	NaN	5.523	16	0.98442	103.6	1	NaN	2.799	13	0.73117
NEGATIVE	5960452	108.1	1	NaN	3.539	30	0.48571	100.6	1	NaN	3.48	25	0.87792	95.4	1	NaN	2.079	21	0.99351	104.7	1	NaN	5.282	21	0.68571	103.6	1	NaN	1.91	24	0.79351	102.8	1	NaN	2.313	18	0.88701	98.8	1	NaN	3.205	19	0.87532	109.2	1	NaN	3.211	26	0.61169	106.2	1	NaN	2.975	26	0.8039	101.2	1	NaN	3.354	21	0.9039	108.2	1	NaN	3.906	22	0.33506	101.9	1	NaN	3.754	17	0.81688
NEGATIVE	6020187	106.9	1	NaN	4.577	14	0.54805	110.1	1	NaN	3.294	20	0.33766	97	1	NaN	1.78	10	0.97273	100	1	NaN	2.722	30	0.9039	101.3	1	NaN	1.924	22	0.87792	101.9	1	NaN	4.624	18	0.91558	102.3	1	NaN	4.731	15	0.71818	110.9	1	NaN	3.725	19	0.5	111.5	1	NaN	3.708	29	0.51688	108.7	1	NaN	4.654	18	0.53636	96.4	1	NaN	2.806	14	0.96104	105.7	1	NaN	3.093	27	0.62727
NEGATIVE	6020301	106.1	1	NaN	2.843	26	0.59221	107.2	1	NaN	3.559	22	0.5039	105	1	NaN	4.77	20	0.68961	102.7	1	NaN	3.005	19	0.79091	106.5	1	NaN	4.068	23	0.61688	106.8	1	NaN	3.428	21	0.72987	101	1	NaN	3.264	19	0.78052	111.1	1	NaN	3.52	30	0.49351	108.8	1	NaN	4.996	12	0.67013	105.2	1	NaN	4.541	15	0.73766	92.6	1	NaN	3.045	14	0.9974	112.5	1	NaN	5.739	19	0.27143
NEGATIVE	6020731	102.4	1	NaN	2.945	27	0.80519	95.4	1	NaN	3.794	22	0.98312	107	1	NaN	4.923	20	0.55325	102.3	1	NaN	3.171	20	0.80909	104.2	1	NaN	3.76	20	0.76234	100.3	1	NaN	2.731	18	0.95844	100.6	1	NaN	2.63	32	0.80779	100.2	1	NaN	3.44	17	0.96364	100.6	1	NaN	1.888	26	0.96494	101.8	1	NaN	2.873	19	0.88052	109.6	1	NaN	4.862	20	0.27273	102.5	1	NaN	1.969	17	0.78701
NEGATIVE	6040133	108.2	1	NaN	4.785	27	0.47922	110.9	1	NaN	3.022	19	0.3	95.6	1	NaN	4.493	16	0.99221	116.9	1	NaN	5.514	20	0.12208	113.4	1	NaN	4.428	20	0.24416	108.1	1	NaN	4.015	23	0.67662	104.2	1	NaN	6.239	15	0.58052	105	1	NaN	3.905	21	0.83896	105.7	1	NaN	4.062	18	0.82338	109	1	NaN	5.607	17	0.51948	104.3	1	NaN	2.283	17	0.56494	117	1	NaN	4.282	19	0.14156
NEGATIVE	6040184	127.6	1	NaN	8.242	13	0.01688	115.7	1	NaN	4.803	18	0.15584	122.7	1	NaN	5.789	9	0.05195	101.5	1	NaN	2.905	14	0.84026	107.4	1	NaN	3.56	19	0.56234	114.6	1	NaN	5.254	12	0.2987	112.4	1	NaN	5.115	19	0.17532	123	1	NaN	5.031	20	0.1	114.7	1	NaN	3.506	18	0.35584	124.5	1	NaN	5.238	17	0.05195	130.3	1	NaN	10.67	13	0.01039	131.3	1	NaN	6.902	25	0.01818
NEGATIVE	6040719	135.7	1	NaN	10.952	15	0.00519	128.5	1	NaN	6.763	19	0.01558	128.2	1	NaN	4.311	15	0.02078	126.7	1	NaN	4.804	22	0.02987	137.2	1	NaN	5.418	21	0.00519	131.9	1	NaN	4.664	24	0.02208	110.6	1	NaN	7.81	10	0.22857	124.6	1	NaN	3.652	26	0.07273	116.4	1	NaN	3.787	14	0.26234	126.8	1	NaN	5.709	13	0.04026	116.1	1	NaN	5.424	18	0.07922	126.2	1	NaN	7.695	19	0.03117
NEGATIVE	6060088	104.6	1	NaN	3.677	20	0.67662	107	1	NaN	4.902	22	0.52338	108.4	1	NaN	3.056	23	0.47403	108.9	1	NaN	3.36	22	0.43247	112.5	1	NaN	3.85	22	0.27662	115.6	1	NaN	4.2	14	0.26104	102.7	1	NaN	3.225	23	0.67662	115.9	1	NaN	6.173	16	0.27532	111.9	1	NaN	5.03	16	0.5013	107.9	1	NaN	4.403	20	0.58701	112.7	1	NaN	3.363	19	0.16234	110.8	1	NaN	6.166	14	0.34416
NEGATIVE	6060181	95.8	1	NaN	2.963	33	0.98312	107.1	1	NaN	4.032	26	0.51299	105	1	NaN	4.228	22	0.69091	98.1	1	NaN	3.737	24	0.95065	97.2	1	NaN	2.809	17	0.97013	103	1	NaN	3.424	19	0.87922	96	1	NaN	2.093	29	0.95714	101.1	1	NaN	3.501	24	0.94675	104.9	1	NaN	4.299	16	0.85455	105.2	1	NaN	3.968	26	0.73636	95.2	1	NaN	2.794	29	0.98052	92.6	1	NaN	1.784	15	1
NEGATIVE	6060411	112.6	1	NaN	6.707	18	0.25844	113.5	1	NaN	3.92	24	0.2013	109.1	1	NaN	4.382	21	0.43636	112.1	1	NaN	3.604	22	0.28052	106.5	1	NaN	4.136	18	0.61429	105.1	1	NaN	3.112	24	0.8026	106.9	1	NaN	5.312	17	0.42338	111.3	1	NaN	5.218	18	0.48571	116.9	1	NaN	4.196	21	0.24286	113.8	1	NaN	4.295	23	0.29091	108.8	1	NaN	4.155	23	0.3	109.2	1	NaN	3.624	21	0.42857
NEGATIVE	6060541	108.6	1	NaN	4.373	16	0.45974	105.2	1	NaN	2.715	17	0.62468	116.3	1	NaN	3.245	21	0.15974	111.4	1	NaN	2.96	21	0.30909	113.5	1	NaN	3.255	23	0.23896	120.8	1	NaN	2.692	34	0.11558	115.8	1	NaN	2.859	25	0.08312	117.4	1	NaN	5.579	24	0.21429	121.5	1	NaN	7.01	21	0.11299	110.6	1	NaN	4.395	19	0.44286	111	1	NaN	3.27	19	0.20649	117.1	1	NaN	6.036	13	0.14026
NEGATIVE	6100228	111.5	1	NaN	4.62	21	0.29481	114.5	1	NaN	4.72	21	0.17792	104.9	1	NaN	3.333	25	0.6961	107.5	1	NaN	3.551	28	0.52597	107.3	1	NaN	4.721	29	0.56883	113.3	1	NaN	3.109	22	0.36883	107.9	1	NaN	2.874	28	0.35065	109.1	1	NaN	3.557	11	0.62208	113.6	1	NaN	4.534	22	0.41039	115.7	1	NaN	4.888	24	0.22987	100.1	1	NaN	4.135	13	0.80779	107.7	1	NaN	4.631	25	0.51299
NEGATIVE	6100286	101.5	1	NaN	2.814	15	0.84286	101.1	1	NaN	3.288	30	0.85065	101.2	1	NaN	2.299	25	0.86623	104.1	1	NaN	2.545	24	0.71429	105.8	1	NaN	2.88	19	0.66234	105.2	1	NaN	3.262	21	0.79481	92	1	NaN	2.125	19	0.99481	120	1	NaN	5.298	18	0.14805	111.6	1	NaN	3.785	20	0.51299	118	1	NaN	8.775	13	0.17013	99.6	1	NaN	2.752	28	0.83117	116.8	1	NaN	7.312	16	0.14805
NEGATIVE	6100743	94.9	1	NaN	2.527	21	0.99221	102.1	1	NaN	2.567	24	0.8	101.3	1	NaN	3.076	28	0.86364	101.8	1	NaN	2.618	18	0.82468	102.2	1	NaN	3.031	19	0.85584	107.6	1	NaN	2.92	24	0.7039	105.4	1	NaN	2.493	32	0.51039	104.7	1	NaN	2.071	14	0.84805	118.4	1	NaN	5.072	21	0.19221	107.4	1	NaN	3.472	17	0.61299	96	1	NaN	3.605	12	0.96623	106	1	NaN	4.259	16	0.60779
NEGATIVE	6100750	98.5	1	NaN	2.644	22	0.94416	98.9	1	NaN	3.092	20	0.92987	102.3	1	NaN	3.223	27	0.83117	100.9	1	NaN	3.224	33	0.87662	102	1	NaN	2.429	22	0.86104	105.5	1	NaN	3.599	26	0.79091	98.7	1	NaN	2.694	28	0.87662	103.1	1	NaN	2.303	28	0.89091	103.1	1	NaN	2.922	22	0.90649	94.1	1	NaN	4.59	16	0.99091	103.9	1	NaN	4.835	20	0.59221	99.1	1	NaN	2.867	28	0.9039
NEGATIVE	6110021	125.9	1	NaN	6.111	15	0.03117	128	1	NaN	4.007	24	0.01818	137.1	1	NaN	9.432	17	0.0039	118.5	1	NaN	3.673	25	0.09221	115.1	1	NaN	3.867	21	0.18831	137.5	1	NaN	6.666	16	0.01169	115.2	1	NaN	3.37	28	0.0974	143.9	1	NaN	9.851	13	0.0026	118.1	1	NaN	3.149	23	0.2	128.5	1	NaN	7.161	17	0.03247	124.2	1	NaN	6.585	21	0.01948	124.6	1	NaN	6.175	13	0.03636
NEGATIVE	6110632	110	1	NaN	6.684	12	0.37143	119.5	1	NaN	7.115	21	0.08701	108.8	1	NaN	5.828	11	0.45714	112.1	1	NaN	3.076	12	0.28182	115.7	1	NaN	3.077	15	0.17403	106.9	1	NaN	3.007	15	0.72597	110.9	1	NaN	3.94	22	0.21948	96.4	1	NaN	2.721	12	0.9961	112.4	1	NaN	3.984	24	0.47013	134.9	1	NaN	12.064	10	0.01039	108.3	1	NaN	4.587	14	0.33247	110.9	1	NaN	4.675	17	0.33896
NEGATIVE	6130128	103.4	1	NaN	3.278	25	0.74675	99.3	1	NaN	3.057	24	0.91299	97.2	1	NaN	2.765	16	0.97143	103.5	1	NaN	3.52	22	0.74805	104.5	1	NaN	3.506	29	0.74286	104.4	1	NaN	3.944	17	0.81818	113	1	NaN	3.144	15	0.14935	110.4	1	NaN	4.226	11	0.53247	113.6	1	NaN	3.425	15	0.41429	123	1	NaN	6.167	21	0.06623	105.6	1	NaN	3.085	17	0.47273	117.2	1	NaN	5.339	17	0.13636
NEGATIVE	6130167	104.5	1	NaN	3.704	22	0.68961	104.5	1	NaN	3.468	23	0.66234	99.4	1	NaN	2.741	21	0.92468	109.6	1	NaN	3.125	24	0.4013	105.3	1	NaN	3.277	21	0.6987	114.2	1	NaN	3.334	17	0.32727	104.8	1	NaN	3.769	23	0.55065	104.2	1	NaN	2.419	18	0.86494	109.9	1	NaN	3.089	30	0.61169	104.1	1	NaN	3.372	22	0.77922	102.3	1	NaN	3.264	20	0.68312	106.8	1	NaN	4.534	21	0.56753
NEGATIVE	6130360	98.6	1	NaN	2.738	18	0.93896	102.4	1	NaN	3.627	26	0.78571	109.4	1	NaN	4.833	19	0.42208	113.4	1	NaN	7.465	13	0.22338	110.1	1	NaN	3.375	24	0.38831	101.8	1	NaN	2.882	31	0.92078	105.4	1	NaN	3.97	30	0.50779	112.7	1	NaN	3.581	25	0.41299	105.2	1	NaN	2.75	24	0.84286	112.1	1	NaN	4.71	29	0.37143	99.4	1	NaN	2.999	18	0.84156	93.5	1	NaN	2.682	16	0.99221
NEGATIVE	6130743	111.4	1	NaN	4.77	17	0.2974	113.9	1	NaN	3.752	28	0.19091	115	1	NaN	3.068	32	0.18961	110.1	1	NaN	5.746	17	0.37792	114.7	1	NaN	4.37	18	0.2	119.1	1	NaN	4.449	26	0.15455	112	1	NaN	3.413	20	0.19091	113.4	1	NaN	4.732	20	0.37532	114.3	1	NaN	3.674	19	0.37922	116.6	1	NaN	3.743	22	0.20779	108.4	1	NaN	5.407	18	0.32468	116.1	1	NaN	3.649	20	0.16234
NEGATIVE	6180242	98.2	1	NaN	4.934	20	0.94935	101.7	1	NaN	4.109	19	0.82468	105.8	1	NaN	5.499	17	0.63766	105	1	NaN	3.667	29	0.66623	97.7	1	NaN	3.43	15	0.95714	110.2	1	NaN	3.272	24	0.53377	91.1	1	NaN	2.1	23	0.9987	108.7	1	NaN	4.634	22	0.64416	109.9	1	NaN	4.266	18	0.60909	97.8	1	NaN	4.089	16	0.96623	99.8	1	NaN	2.916	20	0.82338	106.3	1	NaN	3.444	21	0.59481
NEGATIVE	6200092	108.6	1	NaN	3.967	16	0.46104	118.3	1	NaN	8.87	10	0.10779	113.7	1	NaN	4.283	16	0.22468	106.6	1	NaN	4.933	20	0.57532	110.7	1	NaN	3.113	23	0.36234	109.3	1	NaN	5.634	16	0.59351	121.8	1	NaN	5.091	21	0.02987	113.5	1	NaN	4.191	24	0.37143	119.2	1	NaN	4.984	16	0.16753	101.6	1	NaN	3.207	20	0.88961	99.6	1	NaN	3.276	15	0.83247	113.2	1	NaN	4.555	12	0.24416
